UPDATE RFEEITEM SET R1_GF_L1 = 'BOA-BAApplPrcssng-BOASurcharge' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_PTA' AND R1_GF_COD = 'PLN-PTA-BOA' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'BOA-BAApplPrcssng-BOASurcharge' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_VAR' AND R1_GF_COD = 'PLN-VAR-BOA' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_DES' AND R1_GF_COD = 'PLN-DES-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_DES' AND R1_GF_COD = 'PLN-DES-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_DES' AND R1_GF_COD = 'PLN-DES-04' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_DES' AND R1_GF_COD = 'PLN-DES-05' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_DRV_DRM' AND R1_GF_COD = 'PLN-DRM-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_DRV_DRP' AND R1_GF_COD = 'PLN-DRP-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_AHB' AND R1_GF_COD = 'PLN-AHB-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_AHB' AND R1_GF_COD = 'PLN-AHB-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_AHB' AND R1_GF_COD = 'PLN-AHB-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_AHB' AND R1_GF_COD = 'PLN-AHB-14' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_CTZ' AND R1_GF_COD = 'PLN-CTZ-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_CUA' AND R1_GF_COD = 'PLN-CUA-04' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_DNX' AND R1_GF_COD = 'PLN-DNX-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_DNX' AND R1_GF_COD = 'PLN-DNX-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_DNX' AND R1_GF_COD = 'PLN-DNX-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_ENX' AND R1_GF_COD = 'PLN-ENX-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_OFA' AND R1_GF_COD = 'PLN-OFA-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_PTA' AND R1_GF_COD = 'PLN-PTA-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_ETR' AND R1_GF_COD = 'PLN-ENV-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_ETR' AND R1_GF_COD = 'PLN-ENV-03B' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-05' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-08' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-16' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-17' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GPR' AND R1_GF_COD = 'PLN-GPR-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GPR' AND R1_GF_COD = 'PLN-GPR-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_IMP' AND R1_GF_COD = 'PLN-IMP-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_IMP' AND R1_GF_COD = 'PLN-IMP-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_LEG_MAP' AND R1_GF_COD = 'PLN-MAP-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_LEG_MAP' AND R1_GF_COD = 'PLN-MAP-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_LEG_PCA' AND R1_GF_COD = 'PLN-PCA-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_MLS' AND R1_GF_COD = 'PLN-MLS-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_MLS' AND R1_GF_COD = 'PLN-MLS-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_PPA' AND R1_GF_COD = 'PLN-PPA-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_PRJ_MCM' AND R1_GF_COD = 'PLN-MCM-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_PRV' AND R1_GF_COD = 'PLN-PRV-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-OthShortRangePlanFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_PRV' AND R1_GF_COD = 'PLN-PRV-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanCertApprpriatFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_COA' AND R1_GF_COD = 'PLN-COA-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-04' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-14' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-15' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_ECA' AND R1_GF_COD = 'PLN-CE-05' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_ECE' AND R1_GF_COD = 'PLN-CPE-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EEC' AND R1_GF_COD = 'PLN-CE-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EEC' AND R1_GF_COD = 'PLN-CE-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EEC' AND R1_GF_COD = 'PLN-CE-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EEC' AND R1_GF_COD = 'PLN-CE-04' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EEC' AND R1_GF_COD = 'PLN-CPE-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EHI' AND R1_GF_COD = 'PLN-CE-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EHR' AND R1_GF_COD = 'PLN-CE-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningCategExemFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_ETT' AND R1_GF_COD = 'PLN-CPE-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-Planning-CondiUseFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-09' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-Planning-CondiUseFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-16' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-Planning-CondiUseFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-17' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-Planning-CondiUseFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_CUA' AND R1_GF_COD = 'PLN-CUA-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-Planning-CondiUseFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_CUA' AND R1_GF_COD = 'PLN-CUA-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-Planning-CondiUseFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_CUA' AND R1_GF_COD = 'PLN-CUA-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-Planning-CondiUseFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_CUA' AND R1_GF_COD = 'PLN-ENT-14' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-Planning-CondiUseFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_DNX' AND R1_GF_COD = 'PLN-ENT-112' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-05' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_APL' AND R1_GF_COD = 'PLN-APL-06' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_ECD' AND R1_GF_COD = 'PLN-CPE-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_ECP' AND R1_GF_COD = 'PLN-EIR-05' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EIA' AND R1_GF_COD = 'PLN-EIR-03' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EIC' AND R1_GF_COD = 'PLN-EIR-06' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EIF' AND R1_GF_COD = 'PLN-EIR-07' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EIR' AND R1_GF_COD = 'PLN-EIR-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_EIS' AND R1_GF_COD = 'PLN-EIR-04' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_ENA' AND R1_GF_COD = 'PLN-NEG-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningEnvReviewFee' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENV_END' AND R1_GF_COD = 'PLN-NEG-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningVarianceFees' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_VAR' AND R1_GF_COD = 'PLN-ENT-106' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-Admin-PlanningVarianceFees' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_VAR' AND R1_GF_COD = 'PLN-VAR-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-CPSignCodeEnf-Penalties' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-14' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-CPSignCodeEnf-Penalties' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-15' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-SignProg-CodeEnforcemnt' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GAS' AND R1_GF_COD = 'PLN-GAS-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-SignProg-CodeEnforcemnt' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GAS' AND R1_GF_COD = 'PLN-GAS-02' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-SignProg-CodeEnforcemnt' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-09' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-SignProg-CodeEnforcemnt' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-10' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-SignProg-CodeEnforcemnt' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-11' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-SignProg-CodeEnforcemnt' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_GEN' AND R1_GF_COD = 'PLN-GEN-12' AND FEE_SCHEDULE_VERSION='08_31_2020'
UPDATE RFEEITEM SET R1_GF_L1 = 'CPC-TDM-CodeEnforcemnt' WHERE SERV_PROV_CODE = 'CCSF' AND R1_FEE_CODE = 'PLN_ENT_TDM' AND R1_GF_COD = 'PLN-TDM-01' AND FEE_SCHEDULE_VERSION='08_31_2020'
